id	emolabel	emolevel	tag
fres003pefr01_01.TEI.2.text.body.div.div.sp.656.s.3	Angst	Emotie	vrees
fres003pefr01_01.TEI.2.text.body.div.div.sp.676.s.2	Angst	Emotie	angstig
fres003pefr01_01.TEI.2.text.body.div.div.sp.680.s.3	Angst	Emotie	vreesje
fres003pefr01_01.TEI.2.text.body.div.div.sp.805.s.3	Angst	Emotie	vrees
fres003pefr01_01.TEI.2.text.body.div.div.sp.805.s.3	Angst	Emotie	schroomen
fres003pefr01_01.TEI.2.text.body.div.div.sp.816.s.3	Angst	Emotie	verschrik'lyk
fres003pefr01_01.TEI.2.text.body.div.div.sp.816.s.5	Angst	Emotie	vreezen
fres003pefr01_01.TEI.2.text.body.div.div.sp.816.s.8	Angst	Lichaamswerking	hartlyvigheid
fres003pefr01_01.TEI.2.text.body.div.div.sp.902.s.2	Walging	Emotie	walg
fres003pefr01_01.TEI.2.text.body.div.div.sp.1033.s.2	Woede	Emotie	boos
fres003pefr01_01.TEI.2.text.body.div.div.sp.1033.s.3	Woede	EmotioneleHandeling	krabt
fres003pefr01_01.TEI.2.text.body.div.div.sp.1033.s.3	Woede	Lichaamsdeel	ooren
fres003pefr01_01.TEI.2.text.body.div.div.sp.1033.s.3	Woede	Emotie	spyt
fres003pefr01_01.TEI.2.text.body.div.div.sp.1068.s.5	Woede	Lichaamswerking	verscheurje
fres003pefr01_01.TEI.2.text.body.div.div.sp.1068.s.5	Woede	Lichaamsdeel	tanden
fres003pefr01_01.TEI.2.text.body.div.div.sp.1089.s.2	Woede	EmotioneleHandeling	verlies van spyt myn zinnen
fres003pefr01_01.TEI.2.text.body.div.div.sp.1089.s.2	Woede	Emotie	spyt
fres003pefr01_01.TEI.2.text.body.div.div.sp.1182.s.3	Woede	Emotie	kwaed
fres003pefr01_01.TEI.2.text.body.div.div.sp.1195.s.2	Overig	Emotie	weetzugtig
fres003pefr01_01.TEI.2.text.body.div.div.sp.1447.s.2	Angst	Lichaamswerking	besturven
fres003pefr01_01.TEI.2.text.body.div.div.sp.1447.s.2	Angst	Emotie	schrik
fres003pefr01_01.TEI.2.text.body.div.div.sp.1503.s.2	Angst	Emotie	benaaut
fres003pefr01_01.TEI.2.text.body.div.div.sp.1539.s.4	Mededogen	Emotie	mêedogen
fres003pefr01_01.TEI.2.text.body.div.div.sp.1580.s.4	Angst	Emotie	schrik
hare003agon01_01.TEI.2.text.body.div.div.sp.1080.s.3	Blijdschap	Emotie	verblyd
hare003agon01_01.TEI.2.text.body.div.div.sp.1080.s.3	Verdriet	Emotie	bedroefd
hare003agon01_01.TEI.2.text.body.div.div.sp.1080.s.3	Wrok	Emotie	verbolgen
hare003agon01_01.TEI.2.text.body.div.div.sp.1080.s.4	Overig	Emotie	dankbaar
hare003agon01_01.TEI.2.text.body.div.div.sp.1080.s.4	Overig	Lichaamsdeel	hart
hare003agon01_01.TEI.2.text.body.div.div.sp.1080.s.5	Liefde	Emotie	liefde
hare003agon01_01.TEI.2.text.body.div.div.sp.1080.s.5	Toewijding	Emotie	liefde
hare003agon01_01.TEI.2.text.body.div.div.sp.1080.s.5	Blijdschap	Emotie	vreugd
hare003agon01_01.TEI.2.text.body.div.div.sp.1111.s.2	Verdriet	Emotie	smart
hare003agon01_01.TEI.2.text.body.div.div.sp.1111.s.2	Verdriet	Lichaamsdeel	hart
hare003agon01_01.TEI.2.text.body.div.div.sp.1118.s.1	Verdriet	Emotie	smart
hare003agon01_01.TEI.2.text.body.div.div.sp.1142.s.1	Angst	Emotie	vreest
hare003agon01_01.TEI.2.text.body.div.div.sp.1228.s.1	Verdriet	Emotie	berouwd
hare003agon01_01.TEI.2.text.body.div.div.sp.1228.s.1	Wroeging	Emotie	berouwd
hare003agon01_01.TEI.2.text.body.div.div.sp.1228.s.1	Bezorgdheid	Emotie	zorg
hare003agon01_01.TEI.2.text.body.div.div.sp.1242.s.1	Angst	Emotie	vreesd
hare003agon01_01.TEI.2.text.body.div.div.sp.1294.s.1	Angst	Emotie	vreesen
hare003agon01_01.TEI.2.text.body.div.div.sp.1294.s.3	Schaamte	Emotie	schromen
hare003agon01_01.TEI.2.text.body.div.div.sp.1294.s.3	Angst	Emotie	schromen
hare003agon01_01.TEI.2.text.body.div.div.sp.1294.s.5	Blijdschap	Emotie	vermaak
hare003agon01_01.TEI.2.text.body.div.div.sp.1294.s.5	Liefde	Emotie	liefd
hare003agon01_01.TEI.2.text.body.div.div.sp.1294.s.6	Trouw	Emotie	trouwe
hare003agon01_01.TEI.2.text.body.div.div.sp.1294.s.6	Trouw	Lichaamsdeel	hart
hare003agon01_01.TEI.2.text.body.div.div.sp.1307.s.1	Blijdschap	Emotie	vreugd
hare003agon01_01.TEI.2.text.body.div.div.sp.1372.s.1	Hoop	Emotie	gewenscht
hare003agon01_01.TEI.2.text.body.div.div.sp.1434.s.1	Woede	Emotie	woeste
hare003agon01_01.TEI.2.text.body.div.div.sp.1434.s.1	Woede	Lichaamsdeel	hand
hare003agon01_01.TEI.2.text.body.div.div.sp.1434.s.3	Verdriet	Lichaamsdeel	hart
hare003agon01_01.TEI.2.text.body.div.div.sp.1434.s.3	Verdriet	Emotie	verdriet
hare003agon01_01.TEI.2.text.body.div.div.sp.1434.s.4	Verdriet	Lichaamsdeel	traanen
hare003agon01_01.TEI.2.text.body.div.div.sp.1434.s.5	Angst	Lichaamsdeel	hart
hare003agon01_01.TEI.2.text.body.div.div.sp.1434.s.5	Angst	Emotie	bevreesd
hare003agon01_01.TEI.2.text.body.div.div.sp.1474.s.4	Angst	Emotie	vreesen
hare003agon01_01.TEI.2.text.body.div.div.sp.1515.s.2	Overig	Lichaamswerking	driften
hare003agon01_01.TEI.2.text.body.div.div.sp.1515.s.2	Overig	Lichaamsdeel	hart
hare003agon01_01.TEI.2.text.body.div.div.sp.1515.s.2	Wraakzucht	Emotie	wraak
hare003agon01_01.TEI.2.text.body.div.div.sp.1531.s.1	Wraakzucht	Emotie	wraak
hare003agon01_01.TEI.2.text.body.div.div.sp.1531.s.1	Haat	Emotie	gehaate
hare003agon01_01.TEI.2.text.body.div.div.sp.1601.s.1	Walging	Emotie	afkeer
hare003agon01_01.TEI.2.text.body.div.div.sp.1601.s.1	Haat	Emotie	afkeer
hare003agon01_01.TEI.2.text.body.div.div.sp.1601.s.1	Haat	Emotie	haat
hare003agon01_01.TEI.2.text.body.div.div.sp.1601.s.3	Angst	Emotie	vreesen
hare003agon01_01.TEI.2.text.body.div.div.sp.1601.s.4	Wraakzucht	Emotie	wreeken
hare003agon01_01.TEI.2.text.body.div.div.sp.1640.s.1	Blijdschap	Lichaamsdeel	hart
hare003agon01_01.TEI.2.text.body.div.div.sp.1640.s.1	Blijdschap	Emotie	vreugd
hare003agon01_01.TEI.2.text.body.div.div.sp.1640.s.1	Blijdschap	Emotie	vrolykheid
hare003agon01_01.TEI.2.text.body.div.div.sp.1672.s.1	Geluk	Emotie	geluk
hare003agon01_01.TEI.2.text.body.div.div.sp.1672.s.1	Geluk	Emotie	geluk
hare003agon01_01.TEI.2.text.body.div.div.sp.1672.s.1	Geluk	Emotie	geluk
hare003agon01_01.TEI.2.text.body.div.div.sp.1672.s.1	Geluk	Emotie	geluk
hare003agon01_01.TEI.2.text.body.div.div.sp.1672.s.3	Liefde	Emotie	liefd
hare003agon01_01.TEI.2.text.body.div.div.sp.1672.s.3	Walging	Emotie	veragtende
hare003agon01_01.TEI.2.text.body.div.div.sp.1672.s.3	Liefde	Emotie	minnen
hare003agon01_01.TEI.2.text.body.div.div.sp.1727.s.1	Blijdschap	Emotie	vreugd
hare003agon01_01.TEI.2.text.body.div.div.sp.1727.s.5	Liefde	Emotie	liefd
hare003agon01_01.TEI.2.text.body.div.div.sp.1727.s.5	Haat	Emotie	haat
hare003agon01_01.TEI.2.text.body.div.div.sp.1763.s.1	Haat	Emotie	haat
hare003agon01_01.TEI.2.text.body.div.div.sp.1763.s.1	Haat	Emotie	haat
hare003agon01_01.TEI.2.text.body.div.div.sp.1763.s.1	Haat	Lichaamsdeel	hart
hare003agon01_01.TEI.2.text.body.div.div.sp.1763.s.1	Liefde	Lichaamsdeel	hart
hare003agon01_01.TEI.2.text.body.div.div.sp.1763.s.1	Haat	Emotie	haaten
hare003agon01_01.TEI.2.text.body.div.div.sp.1763.s.1	Liefde	Emotie	minnen
hare003agon01_01.TEI.2.text.body.div.div.sp.1763.s.1	Haat	Emotie	haat
hare003agon01_01.TEI.2.text.body.div.div.sp.1763.s.1	Haat	Emotie	haat
hare003agon01_01.TEI.2.text.body.div.div.sp.1763.s.2	Liefde	Emotie	min
hare003agon01_01.TEI.2.text.body.div.div.sp.1763.s.2	Liefde	Emotie	min
hare003agon01_01.TEI.2.text.body.div.div.sp.1763.s.2	Liefde	Emotie	min
hare003agon01_01.TEI.2.text.body.div.div.sp.1763.s.2	Liefde	Emotie	min
hare003agon01_01.TEI.2.text.body.div.div.sp.1763.s.2	Haat	Emotie	haat
hare003agon01_01.TEI.2.text.body.div.div.sp.1778.s.1	Verdriet	Emotie	smart
hare003agon01_01.TEI.2.text.body.div.div.sp.1786.s.1	Liefde	Emotie	liefde
hare003agon01_01.TEI.2.text.body.div.div.sp.1803.s.1	Angst	Emotie	vreezen
hare003agon01_01.TEI.2.text.body.div.div.sp.1808.s.1	Angst	Emotie	vrees
hare003agon01_01.TEI.2.text.body.div.div.sp.1824.s.1	Angst	Emotie	vreesen
hare003agon01_01.TEI.2.text.body.div.div.sp.1824.s.1	Blijdschap	Emotie	vreugde
hare003agon01_01.TEI.2.text.body.div.div.sp.1869.s.1	Bezorgdheid	Emotie	zorg
hare003agon01_01.TEI.2.text.body.div.div.sp.1869.s.1	Bezorgdheid	Lichaamsdeel	hart
hare003agon01_01.TEI.2.text.body.div.div.sp.1925.s.1	Verdriet	Emotie	smart
hare003agon01_01.TEI.2.text.body.div.div.sp.1925.s.1	Liefde	Lichaamsdeel	hart
hare003agon01_01.TEI.2.text.body.div.div.sp.1925.s.1	Angst	Lichaamswerking	beeven
hare003agon01_01.TEI.2.text.body.div.div.sp.1925.s.3	Haat	Emotie	haat
hare003agon01_01.TEI.2.text.body.div.div.sp.1925.s.4	Wraakzucht	Emotie	wraak
hare003agon01_01.TEI.2.text.body.div.div.sp.1939.s.1	Geluk	Lichaamsdeel	hart
hare003agon01_01.TEI.2.text.body.div.div.sp.1939.s.1	Geluk	Emotie	geluk
hare003agon01_01.TEI.2.text.body.div.div.sp.1939.s.1	Wraakzucht	Emotie	wraak
hare003agon01_01.TEI.2.text.body.div.div.sp.1939.s.2	Wraakzucht	EmotioneleHandeling	wreeken
hare003agon01_01.TEI.2.text.body.div.div.sp.1939.s.2	Angst	Emotie	durft
hare003agon01_01.TEI.2.text.body.div.div.sp.1939.s.2	Angst	Emotie	schrik
hare003agon01_01.TEI.2.text.body.div.div.sp.2117.s.2	Verlangen	Lichaamsdeel	hart
hare003agon01_01.TEI.2.text.body.div.div.sp.2127.s.3	Haat	Emotie	haat
hare003agon01_01.TEI.2.text.body.div.div.sp.2127.s.3	Wraakzucht	Emotie	wraak
hare003agon01_01.TEI.2.text.body.div.div.sp.2150.s.2	Angst	Emotie	vreesen
hare003agon01_01.TEI.2.text.body.div.div.sp.2166.s.1	Angst	Lichaamswerking	beeft
hare003agon01_01.TEI.2.text.body.div.div.sp.2166.s.3	Liefde	Lichaamsdeel	hart
hare003agon01_01.TEI.2.text.body.div.div.sp.2210.s.1	Liefde	Emotie	liefd
hare003agon01_01.TEI.2.text.body.div.div.sp.2210.s.1	Haat	Emotie	haat
hare003agon01_01.TEI.2.text.body.div.div.sp.2210.s.1	Wraakzucht	Emotie	wraak
hare003agon01_01.TEI.2.text.body.div.div.sp.2210.s.2	Verdriet	Lichaamswerking	gekerm
hare003agon01_01.TEI.2.text.body.div.div.sp.2210.s.2	Angst	Lichaamswerking	gekerm
hare003agon01_01.TEI.2.text.body.div.div.sp.2210.s.2	Blijdschap	EmotioneleHandeling	't bly gejuich
hare003agon01_01.TEI.2.text.body.div.div.sp.2210.s.2	Blijdschap	Emotie	bly
hare003agon01_01.TEI.2.text.body.div.div.sp.2245.s.1	Angst	Lichaamsdeel	hart
hare003agon01_01.TEI.2.text.body.div.div.sp.2245.s.1	Angst	Emotie	vreesen
hare003agon01_01.TEI.2.text.body.div.div.sp.2302.s.1	Haat	Emotie	haat
hare003agon01_01.TEI.2.text.body.div.div.sp.2302.s.1	Wraakzucht	Emotie	wraak
hare003agon01_01.TEI.2.text.body.div.div.sp.2302.s.2	Wroeging	Emotie	rouwd
hare003agon01_01.TEI.2.text.body.div.div.sp.2302.s.2	Verdriet	Emotie	rouwd
hare003agon01_01.TEI.2.text.body.div.div.sp.2302.s.2	Wraakzucht	Emotie	wreeken
hare003agon01_01.TEI.2.text.body.div.div.sp.2302.s.6	Angst	Lichaamswerking	beven
hare003agon01_01.TEI.2.text.body.div.div.sp.2302.s.10	Angst	Emotie	vreesen
hare003agon01_01.TEI.2.text.body.div.div.sp.2331.s.1	Wrevel	Emotie	gramschap
hare003agon01_01.TEI.2.text.body.div.div.sp.2331.s.4	Hebzucht	Emotie	mind
hare003agon01_01.TEI.2.text.body.div.div.sp.2350.s.1	Liefde	Emotie	vreesen
hare003agon01_01.TEI.2.text.body.div.div.sp.2350.s.3	Haat	Emotie	haat
hare003agon01_01.TEI.2.text.body.div.div.sp.2457.s.1	Angst	Emotie	vreest
hare003agon01_01.TEI.2.text.body.div.div.sp.2525.s.1	Verdriet	Emotie	smart
hare003agon01_01.TEI.2.text.body.div.div.sp.2525.s.3	Haat	Emotie	haat
hare003agon01_01.TEI.2.text.body.div.div.sp.2525.s.3	Trots	Emotie	hoovaardy
hare003agon01_01.TEI.2.text.body.div.div.sp.2541.s.6	Hebzucht	Emotie	heersch-zucht
hare003agon01_01.TEI.2.text.body.div.div.sp.2743.s.1	Angst	Emotie	schrik
hare003agon01_01.TEI.2.text.body.div.div.sp.2743.s.1	Angst	Lichaamsdeel	hart
hare003agon01_01.TEI.2.text.body.div.div.sp.2743.s.1	Angst	Lichaamsdeel	ziel
hare003agon01_01.TEI.2.text.body.div.div.sp.2743.s.1	Angst	Lichaamswerking	beving
hare003agon01_01.TEI.2.text.body.div.div.sp.2743.s.2	Haat	Emotie	haat
hare003agon01_01.TEI.2.text.body.div.div.sp.2743.s.2	Woede	Emotie	woed
hare003agon01_01.TEI.2.text.body.div.div.sp.2783.s.3	Wanhoop	Emotie	wanhoop
hare003agon01_01.TEI.2.text.body.div.div.sp.2803.s.3	Liefde	Emotie	mind
hare003agon01_01.TEI.2.text.body.div.div.sp.2803.s.3	Trouw	Emotie	mind
hare003agon01_01.TEI.2.text.body.div.div.sp.2840.s.1	Hoop	Emotie	hoop
hare003agon01_01.TEI.2.text.body.div.div.sp.2853.s.1	Verlangen	Emotie	verlangen
hare003agon01_01.TEI.2.text.body.div.div.sp.2883.s.1	Hebzucht	Emotie	heet
hare003agon01_01.TEI.2.text.body.div.div.sp.2883.s.1	Verlangen	Emotie	heet
hare003agon01_01.TEI.2.text.body.div.div.sp.2931.s.2	Wanhoop	Emotie	wanhopen
hare003agon01_01.TEI.2.text.body.div.div.sp.2931.s.4	Hebzucht	Emotie	heerschzugt
hare003agon01_01.TEI.2.text.body.div.div.sp.2931.s.4	Liefde	Emotie	liefd
hare003agon01_01.TEI.2.text.body.div.div.sp.2931.s.4	Verlangen	Emotie	liefd
hare003agon01_01.TEI.2.text.body.div.div.sp.2931.s.4	Walging	Emotie	misnoegen
hare003agon01_01.TEI.2.text.body.div.div.sp.2992.s.2	Woede	Lichaamswerking	woed
hare003agon01_01.TEI.2.text.body.div.div.sp.2992.s.3	Angst	Emotie	vreesen
hare003agon01_01.TEI.2.text.body.div.div.sp.3031.s.1	Liefde	Emotie	liefd
hare003agon01_01.TEI.2.text.body.div.div.sp.3031.s.1	Liefde	Lichaamsdeel	hart
hare003agon01_01.TEI.2.text.body.div.div.sp.3098.s.1	Liefde	EmotioneleHandeling	omvingen
hare003agon01_01.TEI.2.text.body.div.div.sp.3098.s.1	Blijdschap	Lichaamswerking	en ik myn hart van vreugd ' voeld ' in myn boezem springen !
hare003agon01_01.TEI.2.text.body.div.div.sp.3098.s.1	Blijdschap	Lichaamsdeel	hart
hare003agon01_01.TEI.2.text.body.div.div.sp.3098.s.1	Blijdschap	Emotie	vreugd
hare003agon01_01.TEI.2.text.body.div.div.sp.3098.s.1	Blijdschap	Lichaamsdeel	boezem
hare003agon01_01.TEI.2.text.body.div.div.sp.3098.s.3	Blijdschap	Emotie	verrukkingen
hare003agon01_01.TEI.2.text.body.div.div.sp.3098.s.4	Blijdschap	Emotie	vreugd
hare003agon01_01.TEI.2.text.body.div.div.sp.3118.s.2	Verdriet	Emotie	smart
hare003agon01_01.TEI.2.text.body.div.div.sp.3118.s.2	Bezorgdheid	Emotie	smart
hare003agon01_01.TEI.2.text.body.div.div.sp.3118.s.3	Woede	Emotie	gramschap
hare003agon01_01.TEI.2.text.body.div.div.sp.3118.s.3	Verdriet	Lichaamsdeel	traan
hare003agon01_01.TEI.2.text.body.div.div.sp.3260.s.4	Bezorgdheid	Emotie	bezorgd
hare003agon01_01.TEI.2.text.body.div.div.sp.3260.s.7	Verdriet	Emotie	smart
hare003agon01_01.TEI.2.text.body.div.div.sp.3260.s.8	Berusting	Emotie	koelheid
hare003agon01_01.TEI.2.text.body.div.div.sp.3287.s.1	Verlangen	Emotie	verlangen
hare003agon01_01.TEI.2.text.body.div.div.sp.3287.s.2	Wraakzucht	Emotie	wraak
hare003agon01_01.TEI.2.text.body.div.div.sp.3287.s.4	Wraakzucht	Lichaamsdeel	hart
hare003agon01_01.TEI.2.text.body.div.div.sp.3287.s.5	Mededogen	Emotie	mêedogendheid
hare003agon01_01.TEI.2.text.body.div.div.sp.4072.s.9	Verdriet	Lichaamsdeel	tranen
hare003agon01_01.TEI.2.text.body.div.div.sp.4072.s.9	Wraakzucht	Emotie	wraak
hare003agon01_01.TEI.2.text.body.div.div.sp.4072.s.9	Haat	Emotie	haat
hare003agon01_01.TEI.2.text.body.div.div.sp.4195.s.4	Angst	Emotie	vrees
hare003agon01_01.TEI.2.text.body.div.div.sp.4195.s.5	Angst	Emotie	schrikk
hare003agon01_01.TEI.2.text.body.div.div.sp.4195.s.5	Angst	Lichaamswerking	beeve
hare003agon01_01.TEI.2.text.body.div.div.sp.4195.s.6	Wraakzucht	Emotie	wreeken
hare003agon01_01.TEI.2.text.body.div.div.sp.4207.s.2	Verwondering	Emotie	ontsteltenis
hare003agon01_01.TEI.2.text.body.div.div.sp.4207.s.2	Verdriet	Emotie	ontsteltenis
hare003agon01_01.TEI.2.text.body.div.div.sp.4218.s.1	Angst	Lichaamsdeel	hart
hare003agon01_01.TEI.2.text.body.div.div.sp.4218.s.1	Angst	Emotie	vreesen
hare003agon01_01.TEI.2.text.body.div.div.sp.4300.s.4	Schaamte	Emotie	schroomt
hare003agon01_01.TEI.2.text.body.div.div.sp.4300.s.7	Wroeging	Lichaamswerking	de wroeging van 't gemoed verslapt alreeds de handen
hare003agon01_01.TEI.2.text.body.div.div.sp.4300.s.7	Wroeging	Emotie	wroeging
hare003agon01_01.TEI.2.text.body.div.div.sp.4300.s.7	Wroeging	Lichaamsdeel	gemoed
hare003agon01_01.TEI.2.text.body.div.div.sp.4300.s.7	Wroeging	Lichaamsdeel	handen
hare003agon01_01.TEI.2.text.body.div.div.sp.4300.s.7	Wraakzucht	Lichaamswerking	in't vertwyffeld oog schynd reeds gods wraak te branden
hare003agon01_01.TEI.2.text.body.div.div.sp.4300.s.7	Wraakzucht	Lichaamsdeel	oog
hare003agon01_01.TEI.2.text.body.div.div.sp.4300.s.7	Wraakzucht	Emotie	wraak
hare003agon01_01.TEI.2.text.body.div.div.sp.4300.s.7	Angst	Lichaamswerking	yzen
hare003agon01_01.TEI.2.text.body.div.div.sp.4324.s.1	Woede	Emotie	toorn
hare003agon01_01.TEI.2.text.body.div.div.sp.4324.s.4	Verdriet	Emotie	smart
hare003agon01_01.TEI.2.text.body.div.div.sp.4343.s.1	Blijdschap	Emotie	vreugd
hare003agon01_01.TEI.2.text.body.div.div.sp.4372.s.3	Angst	Lichaamswerking	beeft
hare003agon01_01.TEI.2.text.body.div.div.sp.4372.s.4	Angst	Emotie	vreesen
hare003agon01_01.TEI.2.text.body.div.div.sp.4389.s.1	Angst	Emotie	beeven
hare003agon01_01.TEI.2.text.body.div.div.sp.4389.s.1	Berusting	Lichaamsdeel	hart
hare003agon01_01.TEI.2.text.body.div.div.sp.4389.s.1	Berusting	Lichaamsdeel	oogen
hare003agon01_01.TEI.2.text.body.div.div.sp.4418.s.2	Angst	Emotie	vrees
hare003agon01_01.TEI.2.text.body.div.div.sp.4460.s.5	Angst	Emotie	vrees
hare003agon01_01.TEI.2.text.body.div.div.sp.4460.s.12	Blijdschap	EmotioneleHandeling	bly geroep
hare003agon01_01.TEI.2.text.body.div.div.sp.4460.s.12	Blijdschap	EmotioneleHandeling	juicchend
hare003agon01_01.TEI.2.text.body.div.div.sp.4460.s.12	Ontroering	Lichaamsdeel	traanen
hare003agon01_01.TEI.2.text.body.div.div.sp.4562.s.2	Angst	Emotie	gevreest
hare003agon01_01.TEI.2.text.body.div.div.sp.4562.s.5	Verdriet	Lichaamswerking	schreyend
hare003agon01_01.TEI.2.text.body.div.div.sp.4562.s.5	Wanhoop	Lichaamswerking	schreyend
hare003agon01_01.TEI.2.text.body.div.div.sp.4620.s.4	Wanhoop	EmotioneleHandeling	schreeuw
hare003agon01_01.TEI.2.text.body.div.div.sp.4620.s.5	Woede	Emotie	woedend
hare003agon01_01.TEI.2.text.body.div.div.sp.4620.s.7	Verdriet	Lichaamswerking	hartzeer
hoof001achi01_01.TEI.2.text.body.div.div.sp.860.s.1	Verdriet	Emotie	verdriet
hoof001achi01_01.TEI.2.text.body.div.div.sp.860.s.1	Bezorgdheid	Emotie	commer
hoof001achi01_01.TEI.2.text.body.div.div.sp.860.s.1	Bedruktheid	Emotie	commer
hoof001achi01_01.TEI.2.text.body.div.div.sp.860.s.5	Bezorgdheid	Emotie	onrust
hoof001achi01_01.TEI.2.text.body.div.div.sp.860.s.6	Liefde	Emotie	verliefde
hoof001achi01_01.TEI.2.text.body.div.div.sp.860.s.6	Liefde	Lichaamswerking	bleeck door groote min
hoof001achi01_01.TEI.2.text.body.div.div.sp.860.s.6	Liefde	Emotie	min
hoof001achi01_01.TEI.2.text.body.div.div.sp.860.s.6	Verdriet	Emotie	truert
hoof001achi01_01.TEI.2.text.body.div.div.sp.860.s.6	Verdriet	EmotioneleHandeling	truert
hoof001achi01_01.TEI.2.text.body.div.div.sp.860.s.8	Verdriet	Emotie	besueren
hoof001achi01_01.TEI.2.text.body.div.div.sp.860.s.8	Liefde	Emotie	mins
hoof001achi01_01.TEI.2.text.body.div.div.sp.860.s.11	Walging	Emotie	grouwe
hoof001achi01_01.TEI.2.text.body.div.div.sp.860.s.11	Angst	Emotie	grouwe
hoof001achi01_01.TEI.2.text.body.div.div.sp.860.s.12	Verdriet	Emotie	smerten
hoof001achi01_01.TEI.2.text.body.div.div.sp.860.s.16	Liefde	Emotie	minnen
hoof001achi01_01.TEI.2.text.body.div.div.sp.860.s.17	Haat	Emotie	haet
hoof001achi01_01.TEI.2.text.body.div.div.sp.860.s.17	Liefde	Lichaamsdeel	hertlijck
hoof001achi01_01.TEI.2.text.body.div.div.sp.860.s.17	Liefde	EmotioneleHandeling	hertlijck min
hoof001achi01_01.TEI.2.text.body.div.div.sp.912.s.2	Welwillendheid	Emotie	wensch
hoof001achi01_01.TEI.2.text.body.div.div.sp.912.s.4	Blijdschap	Emotie	verblijen
hoof001achi01_01.TEI.2.text.body.div.div.sp.912.s.4	Verlangen	Emotie	begeren
hoof001achi01_01.TEI.2.text.body.div.div.sp.955.s.2	Verwondering	Emotie	verwondert
hoof001achi01_01.TEI.2.text.body.div.div.sp.955.s.2	Angst	Emotie	gevreest
hoof001achi01_01.TEI.2.text.body.div.div.sp.1062.s.2	Verlangen	Emotie	begeerde
hoof001achi01_01.TEI.2.text.body.div.div.sp.1062.s.2	Liefde	Lichaamswerking	ontstack den helt sijn hert met sulcken heten vlam
hoof001achi01_01.TEI.2.text.body.div.div.sp.1062.s.2	Liefde	Lichaamsdeel	hert
hoof001achi01_01.TEI.2.text.body.div.div.sp.1062.s.2	Liefde	Emotie	lijefd
hoof001achi01_01.TEI.2.text.body.div.div.sp.1062.s.3	Liefde	Emotie	min
hoof001achi01_01.TEI.2.text.body.div.div.sp.1062.s.3	Liefde	Emotie	lijefd
hoof001achi01_01.TEI.2.text.body.div.div.sp.1124.s.4	Geluk	Emotie	geluk
hoof001achi01_01.TEI.2.text.body.div.div.sp.1146.s.3	Verlangen	Emotie	lust
hoof001achi01_01.TEI.2.text.body.div.div.sp.1146.s.4	Verdriet	Emotie	quellen
hoof001achi01_01.TEI.2.text.body.div.div.sp.1343.s.4	Liefde	Emotie	minnen
hoof001achi01_01.TEI.2.text.body.div.div.sp.1343.s.9	Verlangen	Emotie	begeert
hoof001achi01_01.TEI.2.text.body.div.div.sp.1343.s.11	Verlangen	Emotie	mins
hoof001achi01_01.TEI.2.text.body.div.div.sp.1343.s.11	Liefde	Emotie	mins
hoof001achi01_01.TEI.2.text.body.div.div.sp.1343.s.17	Liefde	Emotie	minne
hoof001achi01_01.TEI.2.text.body.div.div.sp.1343.s.21	Angst	Emotie	vrees
hoof001achi01_01.TEI.2.text.body.div.div.sp.1432.s.2	Liefde	Lichaamswerking	brant van minnen
hoof001achi01_01.TEI.2.text.body.div.div.sp.1432.s.2	Liefde	Emotie	minnen
hoof001achi01_01.TEI.2.text.body.div.div.sp.1432.s.5	Liefde	Emotie	min
hoof001achi01_01.TEI.2.text.body.div.div.sp.1432.s.6	Verlangen	Lichaamswerking	lust
hoof001achi01_01.TEI.2.text.body.div.div.sp.1432.s.6	Liefde	Emotie	lieft
hoof001achi01_01.TEI.2.text.body.div.div.sp.1432.s.6	Verlangen	Emotie	lieft
hoof001achi01_01.TEI.2.text.body.div.div.sp.1432.s.16	Geluk	Emotie	gheluckich
hoof001achi01_01.TEI.2.text.body.div.div.sp.1432.s.16	Liefde	Emotie	min.
hoof001achi01_01.TEI.2.text.body.div.div.sp.1432.s.16	Geluk	Emotie	geluck
hoof001achi01_01.TEI.2.text.body.div.div.sp.1448.s.2	Liefde	Emotie	minne
hoof001achi01_01.TEI.2.text.body.div.div.sp.1482.s.3	Trots	Emotie	hoverdij
hoof001achi01_01.TEI.2.text.body.div.div.sp.1482.s.3	Hebzucht	Emotie	hoverdij
hoof001achi01_01.TEI.2.text.body.div.div.sp.1482.s.3	Verlangen	Emotie	begeeren
hoof001achi01_01.TEI.2.text.body.div.div.sp.1568.s.4	Liefde	Emotie	min
hoof001achi01_01.TEI.2.text.body.div.div.sp.1568.s.7	Woede	Lichaamswerking	raes
hoof001achi01_01.TEI.2.text.body.div.div.sp.1603.s.3	Verdriet	Emotie	verdrieten
hoof001achi01_01.TEI.2.text.body.div.div.sp.1634.s.1	Bezorgdheid	Emotie	commer
hoof001achi01_01.TEI.2.text.body.div.div.sp.1634.s.1	Bedruktheid	Emotie	commer
hoof001achi01_01.TEI.2.text.body.div.div.sp.1634.s.1	Verdriet	Emotie	verdriet
hoof001achi01_01.TEI.2.text.body.div.div.sp.1648.s.1	Verlangen	EmotioneleHandeling	bid
hoof001achi01_01.TEI.2.text.body.div.div.sp.1714.s.3	Liefde	EmotioneleHandeling	aenbidden
hoof001achi01_01.TEI.2.text.body.div.div.sp.1714.s.3	Liefde	EmotioneleHandeling	vieren
